"project","access","year","month","day","articles__article","articles__views","articles__rank"
"lv.wikipedia","all-access","2018","05","all-days","Saules_sistēma","3802","31"
"lv.wikipedia","all-access","2018","05","all-days","Francija","3541","32"
"lv.wikipedia","all-access","2018","05","all-days","Zviedrija","3487","33"
"lv.wikipedia","all-access","2018","05","all-days","Šveice","3483","34"
"lv.wikipedia","all-access","2018","05","all-days","NATO","3480","35"
"lv.wikipedia","all-access","2018","05","all-days","Dānija","3471","36"
"lv.wikipedia","all-access","2018","05","all-days","Aukstais_karš","3411","37"
"lv.wikipedia","all-access","2018","05","all-days","Krievija","3404","38"
"lv.wikipedia","all-access","2018","05","all-days","Elizabete_II_Vindzora","3378","39"
"lv.wikipedia","all-access","2018","05","all-days","Renesanse","3347","40"
"lv.wikipedia","all-access","2018","05","all-days","Vikipēdija","3343","41"
"lv.wikipedia","all-access","2018","05","all-days","Brīvības_piemineklis","3336","42"
"lv.wikipedia","all-access","2018","05","all-days","Vasarsvētki","3328","43"
"lv.wikipedia","all-access","2018","05","all-days","Amerikas_Savienotās_Valstis","3283","44"
"lv.wikipedia","all-access","2018","05","all-days","Latvijas_PSR","3246","45"
"lv.wikipedia","all-access","2018","05","all-days","Kurzemes_un_Zemgales_hercogiste","3217","46"
"lv.wikipedia","all-access","2018","05","all-days","Imants_Ziedonis","3198","47"
"lv.wikipedia","all-access","2018","05","all-days","Sultāne_Kosema","3196","48"
"lv.wikipedia","all-access","2018","05","all-days","2018._gada_FIFA_Pasaules_kauss","3172","49"
"lv.wikipedia","all-access","2018","05","all-days","Apvienotā_Karaliste","3148","50"
"lv.wikipedia","all-access","2018","05","all-days","Latvijas_pilsētu_uzskaitījums","3134","51"
"lv.wikipedia","all-access","2018","05","all-days","Austrālija","3128","52"
"lv.wikipedia","all-access","2018","05","all-days","Ģeogrāfiskā_koordinātu_sistēma","3110","53"
"lv.wikipedia","all-access","2018","05","all-days","Latviešu_strēlnieki","3104","54"
"lv.wikipedia","all-access","2018","05","all-days","Special:Watchlist","3103","55"
"lv.wikipedia","all-access","2018","05","all-days","Rainis","3088","56"
"lv.wikipedia","all-access","2018","05","all-days","Baltijas_ceļš","3069","57"
"lv.wikipedia","all-access","2018","05","all-days","Spānija","3047","58"
"lv.wikipedia","all-access","2018","05","all-days","Lietuva","3041","59"
"lv.wikipedia","all-access","2018","05","all-days","Princis_Harijs","3021","60"
"lv.wikipedia","all-access","2018","05","all-days","Somija","3019","61"
"lv.wikipedia","all-access","2018","05","all-days","Igaunija","2955","62"
"lv.wikipedia","all-access","2018","05","all-days","Latvijas_neatkarības_atjaunošana","2938","63"
"lv.wikipedia","all-access","2018","05","all-days","Franču_revolūcija","2916","64"
"lv.wikipedia","all-access","2018","05","all-days","Hokejs","2866","65"
"lv.wikipedia","all-access","2018","05","all-days","Barikāžu_laiks","2865","66"
"lv.wikipedia","all-access","2018","05","all-days","Sengrieķu_mitoloģijas_mītu_un_tēlu_uzskaitījums","2854","67"
"lv.wikipedia","all-access","2018","05","all-days","Viduslaiki","2848","68"
"lv.wikipedia","all-access","2018","05","all-days","Latvijas_brīvības_cīņas","2839","69"
"lv.wikipedia","all-access","2018","05","all-days","Special:CiteThisPage","2801","70"
"lv.wikipedia","all-access","2018","05","all-days","Vārdšķira","2765","71"
"lv.wikipedia","all-access","2018","05","all-days","Norvēģija","2751","72"
"lv.wikipedia","all-access","2018","05","all-days","Dzīvnieki","2747","73"
"lv.wikipedia","all-access","2018","05","all-days","Latviešu_valoda","2715","74"
"lv.wikipedia","all-access","2018","05","all-days","Laura_Rizoto","2710","75"
"lv.wikipedia","all-access","2018","05","all-days","Daugava","2672","76"
"lv.wikipedia","all-access","2018","05","all-days","Dienvidamerika","2657","77"
"lv.wikipedia","all-access","2018","05","all-days","Islande","2656","78"
"lv.wikipedia","all-access","2018","05","all-days","Dievs,_svētī_Latviju","2640","79"
"lv.wikipedia","all-access","2018","05","all-days","Volfgangs_Amadejs_Mocarts","2608","80"
"lv.wikipedia","all-access","2018","05","all-days","Nīderlande","2604","81"
"lv.wikipedia","all-access","2018","05","all-days","Latviešu_alfabēts","2596","82"
"lv.wikipedia","all-access","2018","05","all-days","Latvijas_Tautas_fronte","2579","83"
"lv.wikipedia","all-access","2018","05","all-days","Livonijas_karš","2560","84"
"lv.wikipedia","all-access","2018","05","all-days","Special:ElectronPdf","2557","85"
"lv.wikipedia","all-access","2018","05","all-days","Krusta_kari","2546","86"
"lv.wikipedia","all-access","2018","05","all-days","Latvijas_ezeru_uzskaitījums","2544","87"
"lv.wikipedia","all-access","2018","05","all-days","Baltijas_jūra","2500","88"
"lv.wikipedia","all-access","2018","05","all-days","Indija","2487","89"
"lv.wikipedia","all-access","2018","05","all-days","Attēls:XHamster_logo_2016.png","2461","90"
"lv.wikipedia","all-access","2018","05","all-days","Jāņi","2451","91"
"lv.wikipedia","all-access","2018","05","all-days","Bobs_Hārtlijs","2440","92"
"lv.wikipedia","all-access","2018","05","all-days","Rundāles_pils","2439","93"
"lv.wikipedia","all-access","2018","05","all-days","9._maijs","2436","94"
"lv.wikipedia","all-access","2018","05","all-days","Palīdzība:Saturs","2431","95"
"lv.wikipedia","all-access","2018","05","all-days","Padomju_Savienība","2428","96"
"lv.wikipedia","all-access","2018","05","all-days","Apvienoto_Nāciju_Organizācija","2421","97"
"lv.wikipedia","all-access","2018","05","all-days","Polija","2415","98"
"lv.wikipedia","all-access","2018","05","all-days","Reformācija","2414","99"
"lv.wikipedia","all-access","2018","05","all-days","Dziesmotā_revolūcija","2399","100"
"lv.wikipedia","all-access","2018","05","all-days","Demokrātija","2397","101"
"lv.wikipedia","all-access","2018","05","all-days","Rūdolfs_Blaumanis","2396","102"
"lv.wikipedia","all-access","2018","05","all-days","Trapece","2394","103"
"lv.wikipedia","all-access","2018","05","all-days","Jaunlatvieši","2390","104"
"lv.wikipedia","all-access","2018","05","all-days","Itālijas_reģioni","2378","105"
"lv.wikipedia","all-access","2018","05","all-days","4._maijs","2373","106"
"lv.wikipedia","all-access","2018","05","all-days","Reliģija","2349","107"
"lv.wikipedia","all-access","2018","05","all-days","Liepāja","2347","108"
"lv.wikipedia","all-access","2018","05","all-days","Islāms","2325","109"
"lv.wikipedia","all-access","2018","05","all-days","Latvijas_pievienošanās_Eiropas_Savienībai","2321","110"
"lv.wikipedia","all-access","2018","05","all-days","Ķīmisko_elementu_periodiskā_tabula","2320","111"
"lv.wikipedia","all-access","2018","05","all-days","Zeme","2317","112"
"lv.wikipedia","all-access","2018","05","all-days","Papīra_lapas_formāts","2310","113"
"lv.wikipedia","all-access","2018","05","all-days","Latgale","2304","114"
"lv.wikipedia","all-access","2018","05","all-days","Special:Book","2302","115"
"lv.wikipedia","all-access","2018","05","all-days","Kanāda","2287","116"
"lv.wikipedia","all-access","2018","05","all-days","Septiņi_pasaules_brīnumi","2284","117"
"lv.wikipedia","all-access","2018","05","all-days","Pitagora_teorēma","2274","118"
"lv.wikipedia","all-access","2018","05","all-days","Itālijas_karogs","2264","119"
"lv.wikipedia","all-access","2018","05","all-days","Trigonometriskās_funkcijas","2260","120"
"lv.wikipedia","all-access","2018","05","all-days","Attēls:FCB.svg","2255","121"
"lv.wikipedia","all-access","2018","05","all-days","Olbaltumvielas","2218","122"
"lv.wikipedia","all-access","2018","05","all-days","Internets","2208","123"
"lv.wikipedia","all-access","2018","05","all-days","Pārspriedums","2174","124"
"lv.wikipedia","all-access","2018","05","all-days","Ziemeļamerika","2170","125"
"lv.wikipedia","all-access","2018","05","all-days","Latvijas_okupācija_(1940)","2167","126"
"lv.wikipedia","all-access","2018","05","all-days","Senā_Roma","2149","127"
"lv.wikipedia","all-access","2018","05","all-days","Japāna","2130","128"
"lv.wikipedia","all-access","2018","05","all-days","Romiešu_skaitļi","2128","129"
"lv.wikipedia","all-access","2018","05","all-days","Kaķis","2114","130"
"lv.wikipedia","all-access","2018","05","all-days","ISO_8601","2098","131"
"lv.wikipedia","all-access","2018","05","all-days","2019._gada_Pasaules_čempionāts_hokejā","2072","132"
"lv.wikipedia","all-access","2018","05","all-days","Latvijas_ģerbonis","2066","133"
"lv.wikipedia","all-access","2018","05","all-days","Kristietība","2065","134"
"lv.wikipedia","all-access","2018","05","all-days","Jauda","2061","135"
"lv.wikipedia","all-access","2018","05","all-days","Latvijas_karogs","2034","136"
"lv.wikipedia","all-access","2018","05","all-days","Baroks","2032","137"
"lv.wikipedia","all-access","2018","05","all-days","Aspazija","2028","138"
"lv.wikipedia","all-access","2018","05","all-days","Gauja","2008","139"
"lv.wikipedia","all-access","2018","05","all-days","Kārlis_Ulmanis","2003","140"
"lv.wikipedia","all-access","2018","05","all-days","1._maijs","1992","141"
"lv.wikipedia","all-access","2018","05","all-days","Izraēla","1991","142"
"lv.wikipedia","all-access","2018","05","all-days","Datortīkls","1982","143"
"lv.wikipedia","all-access","2018","05","all-days","ISBN","1975","144"
"lv.wikipedia","all-access","2018","05","all-days","Latvija_Eirovīzijas_dziesmu_konkursā","1955","145"
"lv.wikipedia","all-access","2018","05","all-days","Teodors_Bļugers","1949","146"
"lv.wikipedia","all-access","2018","05","all-days","Katrīna,_Kembridžas_hercogiene","1944","147"
"lv.wikipedia","all-access","2018","05","all-days","Pirmais_pasaules_karš_Latvijā","1941","148"
"lv.wikipedia","all-access","2018","05","all-days","Latvijas_valsts_pasludināšana","1934","149"
"lv.wikipedia","all-access","2018","05","all-days","Saule","1933","150"
"lv.wikipedia","all-access","2018","05","all-days","Latvijas_vēstures_hronoloģija","1929","151"
"lv.wikipedia","all-access","2018","05","all-days","Ķīna","1922","152"
"lv.wikipedia","all-access","2018","05","all-days","Vizma_Belševica","1914","153"
"lv.wikipedia","all-access","2018","05","all-days","Vikipēdija:Kontakti","1913","154"
"lv.wikipedia","all-access","2018","05","all-days","Megana,_Saseksas_hercogiene","1909","155"
"lv.wikipedia","all-access","2018","05","all-days","Vietniekvārds","1901","156"
"lv.wikipedia","all-access","2018","05","all-days","Portugāle","1893","157"
"lv.wikipedia","all-access","2018","05","all-days","JSON","1889","158"
"lv.wikipedia","all-access","2018","05","all-days","Antarktīda","1888","159"
"lv.wikipedia","all-access","2018","05","all-days","Metafora","1885","160"
"lv.wikipedia","all-access","2018","05","all-days","Livonija","1878","161"
"lv.wikipedia","all-access","2018","05","all-days","Kukaiņi","1875","162"
"lv.wikipedia","all-access","2018","05","all-days","RSS_protokols","1871","163"
"lv.wikipedia","all-access","2018","05","all-days","Kurzeme","1871","163"
"lv.wikipedia","all-access","2018","05","all-days","Hektārs","1861","165"
"lv.wikipedia","all-access","2018","05","all-days","Balti","1855","166"
"lv.wikipedia","all-access","2018","05","all-days","Jēkabs_Ketlers","1843","167"
"lv.wikipedia","all-access","2018","05","all-days","Kipra","1840","168"
"lv.wikipedia","all-access","2018","05","all-days","Eiro","1829","169"
"lv.wikipedia","all-access","2018","05","all-days","2018._gada_Pasaules_čempionāta_hokejā_izlašu_sastāvi","1828","170"
"lv.wikipedia","all-access","2018","05","all-days","Raimonds_Pauls","1822","171"
"lv.wikipedia","all-access","2018","05","all-days","Napoleons_Bonaparts","1815","172"
"lv.wikipedia","all-access","2018","05","all-days","Princese_Diāna","1815","172"
"lv.wikipedia","all-access","2018","05","all-days","Grieķija","1814","174"
"lv.wikipedia","all-access","2018","05","all-days","Laika_josla","1813","175"
"lv.wikipedia","all-access","2018","05","all-days","Epitets","1809","176"
"lv.wikipedia","all-access","2018","05","all-days","Romantisms","1809","176"
"lv.wikipedia","all-access","2018","05","all-days","Senā_Grieķija","1803","178"
"lv.wikipedia","all-access","2018","05","all-days","Vidzeme","1795","179"
"lv.wikipedia","all-access","2018","05","all-days","Viņas_melo_labāk","1795","179"
"lv.wikipedia","all-access","2018","05","all-days","Klasicisms","1791","181"
"lv.wikipedia","all-access","2018","05","all-days","Starptautiskā_mērvienību_sistēma","1787","182"
"lv.wikipedia","all-access","2018","05","all-days","Džezs","1786","183"
"lv.wikipedia","all-access","2018","05","all-days","Princis_Čārlzs","1785","184"
"lv.wikipedia","all-access","2018","05","all-days","Avicii","1773","185"
"lv.wikipedia","all-access","2018","05","all-days","Ūdens","1768","186"
"lv.wikipedia","all-access","2018","05","all-days","Kategorija:Latviešu_rakstnieki","1757","187"
"lv.wikipedia","all-access","2018","05","all-days","Trijstūris","1754","188"
"lv.wikipedia","all-access","2018","05","all-days","Leonardo_da_Vinči","1748","189"
"lv.wikipedia","all-access","2018","05","all-days","Vikipēdija:Saistību_atrunas","1746","190"
"lv.wikipedia","all-access","2018","05","all-days","Latviešu_virtuve","1744","191"
"lv.wikipedia","all-access","2018","05","all-days","Vikipēdija:Kopienas_portāls","1719","192"
"lv.wikipedia","all-access","2018","05","all-days","Riņķa_līnija","1712","193"
"lv.wikipedia","all-access","2018","05","all-days","Brazīlija","1709","194"
"lv.wikipedia","all-access","2018","05","all-days","Austrija","1703","195"
"lv.wikipedia","all-access","2018","05","all-days","Skaņa","1693","196"
"lv.wikipedia","all-access","2018","05","all-days","Zvaigzne","1688","197"
"lv.wikipedia","all-access","2018","05","all-days","Diskriminants","1682","198"
"lv.wikipedia","all-access","2018","05","all-days","Āfrika","1679","199"
"lv.wikipedia","all-access","2018","05","all-days","Rīgas_vēsture","1679","199"
"lv.wikipedia","all-access","2018","05","all-days","Molotova—Ribentropa_pakts","1673","201"
"lv.wikipedia","all-access","2018","05","all-days","Kristaps_Porziņģis","1672","202"
"lv.wikipedia","all-access","2018","05","all-days","Grāmatvedība","1672","202"
"lv.wikipedia","all-access","2018","05","all-days","2021._gada_Pasaules_čempionāts_hokejā","1660","204"
"lv.wikipedia","all-access","2018","05","all-days","Malta","1657","205"
"lv.wikipedia","all-access","2018","05","all-days","Angļu_valoda","1656","206"
"lv.wikipedia","all-access","2018","05","all-days","Putni","1656","206"
"lv.wikipedia","all-access","2018","05","all-days","Latvijas_Valsts_prezidents","1647","208"
"lv.wikipedia","all-access","2018","05","all-days","Ahmeds_I","1646","209"
"lv.wikipedia","all-access","2018","05","all-days","Pelēkais_vilks","1645","210"
"lv.wikipedia","all-access","2018","05","all-days","2016._gada_Pasaules_čempionāts_hokejā","1638","211"
"lv.wikipedia","all-access","2018","05","all-days","Dators","1632","212"
"lv.wikipedia","all-access","2018","05","all-days","Latviešu_tautas_atmoda","1622","213"
"lv.wikipedia","all-access","2018","05","all-days","Totalitārisms","1620","214"
"lv.wikipedia","all-access","2018","05","all-days","Uzvaras_diena","1618","215"
"lv.wikipedia","all-access","2018","05","all-days","Princis_Viljams,_Kembridžas_hercogs","1618","215"
"lv.wikipedia","all-access","2018","05","all-days","Alla_Pugačova","1604","217"
"lv.wikipedia","all-access","2018","05","all-days","Lielais_Ziemeļu_karš","1597","218"
"lv.wikipedia","all-access","2018","05","all-days","Latvijas_demogrāfija","1595","219"
"lv.wikipedia","all-access","2018","05","all-days","Svešā_seja","1593","220"
"lv.wikipedia","all-access","2018","05","all-days","Prāta_Vētra","1593","220"
"lv.wikipedia","all-access","2018","05","all-days","Ludvigs_van_Bēthovens","1592","222"
"lv.wikipedia","all-access","2018","05","all-days","1949._gada_marta_deportācijas","1592","222"
"lv.wikipedia","all-access","2018","05","all-days","Turcija","1580","224"
"lv.wikipedia","all-access","2018","05","all-days","SVID_analīze","1579","225"
"lv.wikipedia","all-access","2018","05","all-days","Vikipēdija:Par","1578","226"
"lv.wikipedia","all-access","2018","05","all-days","Gruzija","1576","227"
"lv.wikipedia","all-access","2018","05","all-days","Mitrais_tropu_mežs","1571","228"
"lv.wikipedia","all-access","2018","05","all-days","Starptautisko_tālsarunu_kodu_saraksts","1570","229"
"lv.wikipedia","all-access","2018","05","all-days","Piesārņojums","1567","230"
"lv.wikipedia","all-access","2018","05","all-days","Basketbols","1565","231"
"lv.wikipedia","all-access","2018","05","all-days","Futbols","1562","232"
"lv.wikipedia","all-access","2018","05","all-days","Valstu_uzskaitījums_pēc_platības","1562","232"
"lv.wikipedia","all-access","2018","05","all-days","Veidne:Latvijas_lielākās_pilsētas","1558","234"
"lv.wikipedia","all-access","2018","05","all-days","1905._gada_revolūcija","1543","235"
"lv.wikipedia","all-access","2018","05","all-days","Romas_impērija","1541","236"
"lv.wikipedia","all-access","2018","05","all-days","Acs","1538","237"
"lv.wikipedia","all-access","2018","05","all-days","Vikipēdija:CEE_Spring_2018","1535","238"
"lv.wikipedia","all-access","2018","05","all-days","Horvātija","1535","238"
"lv.wikipedia","all-access","2018","05","all-days","Nervu_sistēma","1534","240"
"lv.wikipedia","all-access","2018","05","all-days","Zivis","1529","241"
"lv.wikipedia","all-access","2018","05","all-days","Herberts_Cukurs","1528","242"
"lv.wikipedia","all-access","2018","05","all-days","Dienvidkorejas_hokeja_izlase","1514","243"
"lv.wikipedia","all-access","2018","05","all-days","Krievijas_hokeja_izlase","1513","244"
"lv.wikipedia","all-access","2018","05","all-days","Imants_Kalniņš","1503","245"
"lv.wikipedia","all-access","2018","05","all-days","Pablo_Pikaso","1496","246"
"lv.wikipedia","all-access","2018","05","all-days","Cēsis","1490","247"
"lv.wikipedia","all-access","2018","05","all-days","Latvijas_Republikas_Satversme","1488","248"
"lv.wikipedia","all-access","2018","05","all-days","Savanna","1483","249"
"lv.wikipedia","all-access","2018","05","all-days","Etanols","1483","249"
"lv.wikipedia","all-access","2018","05","all-days","Nafta","1482","251"
"lv.wikipedia","all-access","2018","05","all-days","Beļģija","1482","251"
"lv.wikipedia","all-access","2018","05","all-days","Tuksnesis","1473","253"
"lv.wikipedia","all-access","2018","05","all-days","Enerģija","1470","254"
"lv.wikipedia","all-access","2018","05","all-days","Mēness","1469","255"
"lv.wikipedia","all-access","2018","05","all-days","Impresionisms","1465","256"
"lv.wikipedia","all-access","2018","05","all-days","Zemgale","1458","257"
"lv.wikipedia","all-access","2018","05","all-days","Livonijas_krusta_kari","1453","258"
"lv.wikipedia","all-access","2018","05","all-days","Elpojiet_dziļi","1447","259"
"lv.wikipedia","all-access","2018","05","all-days","Latvijas_administratīvais_iedalījums","1446","260"
"lv.wikipedia","all-access","2018","05","all-days","Romas_Katoļu_baznīca","1445","261"
"lv.wikipedia","all-access","2018","05","all-days","Parastā_odze","1444","262"
"lv.wikipedia","all-access","2018","05","all-days","Latvijas_ģeogrāfija","1441","263"
"lv.wikipedia","all-access","2018","05","all-days","Johans_Sebastians_Bahs","1436","264"
"lv.wikipedia","all-access","2018","05","all-days","Anglija","1432","265"
"lv.wikipedia","all-access","2018","05","all-days","Īrija","1428","266"
"lv.wikipedia","all-access","2018","05","all-days","Dzimtbūšanas_atcelšana_Latvijā","1422","267"
"lv.wikipedia","all-access","2018","05","all-days","Jūrmala","1420","268"
"lv.wikipedia","all-access","2018","05","all-days","Čehija","1419","269"
"lv.wikipedia","all-access","2018","05","all-days","Mediāna_(statistika)","1419","269"
"lv.wikipedia","all-access","2018","05","all-days","Šengenas_līgums","1417","271"
"lv.wikipedia","all-access","2018","05","all-days","Latvijas_klimats","1416","272"
"lv.wikipedia","all-access","2018","05","all-days","Kontinents","1416","272"
"lv.wikipedia","all-access","2018","05","all-days","Autoritārais_Kārļa_Ulmaņa_režīms","1415","274"
"lv.wikipedia","all-access","2018","05","all-days","Hokejs_2018._gada_ziemas_olimpiskajās_spēlēs","1415","274"
"lv.wikipedia","all-access","2018","05","all-days","Interneta_medija_tips","1413","276"
"lv.wikipedia","all-access","2018","05","all-days","Latvijas_pilsētu_ģerboņi","1413","276"
"lv.wikipedia","all-access","2018","05","all-days","Opera","1408","278"
"lv.wikipedia","all-access","2018","05","all-days","Jelgava","1408","278"
"lv.wikipedia","all-access","2018","05","all-days","Ventspils","1406","280"
"lv.wikipedia","all-access","2018","05","all-days","Eirovīzijas_dziesmu_konkurss","1405","281"
"lv.wikipedia","all-access","2018","05","all-days","Olimpiskās_spēles","1404","282"
"lv.wikipedia","all-access","2018","05","all-days","Kristofors_Kolumbs","1403","283"
"lv.wikipedia","all-access","2018","05","all-days","Alfabēts","1403","283"
"lv.wikipedia","all-access","2018","05","all-days","Osmaņu_impērijas_sultānu_uzskaitījums","1402","285"
"lv.wikipedia","all-access","2018","05","all-days","Daugavpils","1398","286"
"lv.wikipedia","all-access","2018","05","all-days","Andris_Džeriņš","1395","287"
"lv.wikipedia","all-access","2018","05","all-days","Globalizācija","1394","288"
"lv.wikipedia","all-access","2018","05","all-days","Nameja_gredzens_(filma)","1394","288"
"lv.wikipedia","all-access","2018","05","all-days","Globālā_sasilšana","1392","290"
"lv.wikipedia","all-access","2018","05","all-days","Kristers_Gudļevskis","1387","291"
"lv.wikipedia","all-access","2018","05","all-days","Roma","1386","292"
"lv.wikipedia","all-access","2018","05","all-days","Princis_Harijs,_Saseksas_hercogs","1381","293"
"lv.wikipedia","all-access","2018","05","all-days","Skroderdienas_Silmačos","1378","294"
"lv.wikipedia","all-access","2018","05","all-days","Kuldīga","1377","295"
"lv.wikipedia","all-access","2018","05","all-days","Osmaņu_dinastija","1370","296"
"lv.wikipedia","all-access","2018","05","all-days","Ķērpji","1364","297"
"lv.wikipedia","all-access","2018","05","all-days","Apgaismības_laikmets","1361","298"
"lv.wikipedia","all-access","2018","05","all-days","Dzēlējodi","1360","299"
"lv.wikipedia","all-access","2018","05","all-days","Gaujas_nacionālais_parks","1357","300"
"lv.wikipedia","all-access","2018","05","all-days","Latvija_100","1357","300"
"lv.wikipedia","all-access","2018","05","all-days","Agrārā_reforma_Latvijā","1354","302"
"lv.wikipedia","all-access","2018","05","all-days","Zemesvēzis","1352","303"
"lv.wikipedia","all-access","2018","05","all-days","Valstu_uzskaitījums_pēc_iedzīvotāju_skaita","1349","304"
"lv.wikipedia","all-access","2018","05","all-days","Zodiaks","1346","305"
"lv.wikipedia","all-access","2018","05","all-days","Suns","1344","306"
"lv.wikipedia","all-access","2018","05","all-days","Āzija","1340","307"
"lv.wikipedia","all-access","2018","05","all-days","Krišjānis_Barons","1339","308"
"lv.wikipedia","all-access","2018","05","all-days","Saeima","1336","309"
"lv.wikipedia","all-access","2018","05","all-days","Latvieši","1334","310"
"lv.wikipedia","all-access","2018","05","all-days","Antante","1330","311"
"lv.wikipedia","all-access","2018","05","all-days","Ukraina","1327","312"
"lv.wikipedia","all-access","2018","05","all-days","Māra_Zālīte","1321","313"
"lv.wikipedia","all-access","2018","05","all-days","Donava","1314","314"
"lv.wikipedia","all-access","2018","05","all-days","Galaktika","1313","315"
"lv.wikipedia","all-access","2018","05","all-days","Marihuāna","1311","316"
"lv.wikipedia","all-access","2018","05","all-days","Latvijas_Satversmes_sapulce","1310","317"
"lv.wikipedia","all-access","2018","05","all-days","Valmiera","1310","317"
"lv.wikipedia","all-access","2018","05","all-days","1905._gada_revolūcija_Latvijā","1307","319"
"lv.wikipedia","all-access","2018","05","all-days","Taisnleņķa_trijstūris","1302","320"
"lv.wikipedia","all-access","2018","05","all-days","Kultūra","1301","321"
"lv.wikipedia","all-access","2018","05","all-days","Saules_sistēmas_planētas","1298","322"
"lv.wikipedia","all-access","2018","05","all-days","Auss","1297","323"
"lv.wikipedia","all-access","2018","05","all-days","Bulgārija","1295","324"
"lv.wikipedia","all-access","2018","05","all-days","Dzimtbūšana","1295","324"
"lv.wikipedia","all-access","2018","05","all-days","Jaunie_laiki","1294","326"
"lv.wikipedia","all-access","2018","05","all-days","Čūskas","1294","326"
"lv.wikipedia","all-access","2018","05","all-days","Google","1293","328"
"lv.wikipedia","all-access","2018","05","all-days","Kārlis_Skalbe","1283","329"
"lv.wikipedia","all-access","2018","05","all-days","Ogleklis","1282","330"
"lv.wikipedia","all-access","2018","05","all-days","Tērauds","1281","331"
"lv.wikipedia","all-access","2018","05","all-days","Baltkrievija","1281","331"
"lv.wikipedia","all-access","2018","05","all-days","Latvijas_ekonomika","1266","333"
"lv.wikipedia","all-access","2018","05","all-days","Marss_(planēta)","1261","334"
"lv.wikipedia","all-access","2018","05","all-days","Mērnieku_laiki","1254","335"
"lv.wikipedia","all-access","2018","05","all-days","Laukums","1252","336"
"lv.wikipedia","all-access","2018","05","all-days","Jozefs_Haidns","1251","337"
"lv.wikipedia","all-access","2018","05","all-days","Oma_likums","1249","338"
"lv.wikipedia","all-access","2018","05","all-days","Proza","1247","339"
"lv.wikipedia","all-access","2018","05","all-days","Ojārs_Vācietis","1245","340"
"lv.wikipedia","all-access","2018","05","all-days","Brūnais_lācis","1239","341"
"lv.wikipedia","all-access","2018","05","all-days","Iekšzemes_kopprodukts","1232","342"
"lv.wikipedia","all-access","2018","05","all-days","Hinduisms","1232","342"
"lv.wikipedia","all-access","2018","05","all-days","Latvijas_kultūrvēsturiskie_novadi","1226","344"
"lv.wikipedia","all-access","2018","05","all-days","Latvijas_Sarkanā_grāmata","1226","344"
"lv.wikipedia","all-access","2018","05","all-days","Lielie_ģeogrāfiskie_atklājumi","1222","346"
"lv.wikipedia","all-access","2018","05","all-days","Eduards_Veidenbaums","1220","347"
"lv.wikipedia","all-access","2018","05","all-days","Jūgendstils","1219","348"
"lv.wikipedia","all-access","2018","05","all-days","Zviedrijas_hokeja_izlase","1214","349"
"lv.wikipedia","all-access","2018","05","all-days","Bermontiāde","1214","349"
